9918702237116	2018-07-31 10:45:05	\N	9.20	10.30	\N	\N	\N	2018-07-31 10:45:05	-----	1	\N	2018-07-30 10:54:00.089
9918702207119	2018-07-31 10:46:09	\N	13.10	14.00	\N	\N	\N	2018-07-31 10:46:09	-----	1	\N	2018-07-30 10:55:00.091
9918702203111	2018-07-31 10:53:42	\N	10.80	11.60	\N	\N	\N	2018-07-31 10:53:42	-----	1	\N	2018-07-30 11:02:00.083
8015700202113	2018-07-31 11:31:31	\N	13.20	18.00	\N	\N	\N	2018-07-31 11:31:31	-----	1	\N	2018-07-30 11:56:00.08
8015600204118	2018-07-31 11:32:00	\N	17.30	23.00	\N	\N	\N	2018-07-31 11:32:00	-----	1	\N	2018-07-30 11:57:00.082
9918742310114	2018-07-31 13:11:38	\N	15.40	16.30	\N	\N	\N	2018-07-31 13:11:38	-----	1	\N	2018-07-30 13:21:00.091
9918742309118	2018-07-31 12:30:36	\N	11.90	13.30	\N	\N	\N	2018-07-31 12:30:36	-----	1	\N	2018-07-30 12:38:00.082
9918775271116	2018-07-31 11:02:59	\N	7.70	8.30	\N	\N	\N	2018-07-31 11:02:59	-----	1	\N	2018-07-30 11:08:00.108
9918755212115	2018-07-31 11:03:49	\N	7.80	8.70	\N	\N	\N	2018-07-31 11:03:49	-----	1	\N	2018-07-30 11:10:00.098
9918712249116	2018-07-31 12:43:35	\N	13.40	14.40	\N	\N	\N	2018-07-31 12:43:35	-----	1	\N	2018-07-30 12:53:00.084
9918404216112	2018-07-31 11:04:21	\N	7.00	7.60	\N	\N	\N	2018-07-31 11:04:21	-----	1	\N	2018-07-30 11:11:00.1
9918752334117	2018-07-31 11:05:02	\N	8.00	8.50	\N	\N	\N	2018-07-31 11:05:02	-----	1	\N	2018-07-30 11:12:00.094
9918795301114	2018-07-31 11:05:27	\N	7.40	8.00	\N	\N	\N	2018-07-31 11:05:27	-----	1	\N	2018-07-30 11:13:00.079
9918712252116	2018-07-31 12:47:50	\N	16.30	17.80	\N	\N	\N	2018-07-31 12:47:50	-----	1	\N	2018-07-30 12:57:00.089
9918755223111	2018-07-31 11:06:04	\N	6.60	7.60	\N	\N	\N	2018-07-31 11:06:04	-----	1	\N	2018-07-30 11:14:00.08
9918712256114	2018-07-31 12:31:33	\N	14.40	15.70	\N	\N	\N	2018-07-31 12:31:33	-----	1	\N	2018-07-30 12:40:00.094
9918742300115	2018-07-31 12:38:41	\N	9.70	11.40	\N	\N	\N	2018-07-31 12:38:41	-----	1	\N	2018-07-30 12:47:00.083
9918775288114	2018-07-31 11:07:04	\N	8.00	8.90	\N	\N	\N	2018-07-31 11:07:04	-----	1	\N	2018-07-30 11:16:00.087
9918712250112	2018-07-31 12:24:33	\N	12.00	13.10	\N	\N	\N	2018-07-31 12:24:33	-----	1	\N	2018-07-30 12:30:00.08
9918404211117	2018-07-31 11:09:02	\N	6.30	7.00	\N	\N	\N	2018-07-31 11:09:02	-----	1	\N	2018-07-30 11:17:00.084
9918775287117	2018-07-31 11:10:00	\N	7.70	8.50	\N	\N	\N	2018-07-31 11:10:00	-----	1	\N	2018-07-30 11:18:00.074
9918702202114	2018-07-31 11:10:59	\N	7.80	8.70	\N	\N	\N	2018-07-31 11:10:59	-----	1	\N	2018-07-30 11:19:00.081
9918765248111	2018-07-31 11:12:01	\N	7.10	7.90	\N	\N	\N	2018-07-31 11:12:01	-----	1	\N	2018-07-30 11:21:00.088
9918404214118	2018-07-31 11:13:02	\N	6.90	7.70	\N	\N	\N	2018-07-31 11:13:02	-----	1	\N	2018-07-30 11:22:00.079
9918765244113	2018-07-31 11:14:08	\N	6.70	7.30	\N	\N	\N	2018-07-31 11:14:08	-----	1	\N	2018-07-30 11:23:00.064
9918712248119	2018-07-31 12:25:15	\N	16.50	17.50	\N	\N	\N	2018-07-31 12:25:15	-----	1	\N	2018-07-30 12:31:00.08
9918702205115	2018-07-31 11:15:00	\N	5.20	5.90	\N	\N	\N	2018-07-31 11:15:00	-----	1	\N	2018-07-30 11:24:00.09
